時間,買價,賣價,成交價,漲跌,分量(張),累計量(張)
10:15:33,520.00,521.00,521.00,-17.00,1,11989
10:15:33,520.00,521.00,521.00,-17.00,1,11988
10:15:33,520.00,521.00,520.00,-18.00,2,11987
10:15:33,520.00,521.00,521.00,-17.00,1,11985
10:15:32,520.00,521.00,521.00,-17.00,1,11984
10:15:32,520.00,521.00,521.00,-17.00,1,11983
10:15:32,520.00,521.00,521.00,-17.00,1,11982
10:15:32,520.00,521.00,521.00,-17.00,1,11981
10:15:32,520.00,521.00,521.00,-17.00,16,11980
10:15:32,520.00,521.00,521.00,-17.00,1,11964
10:15:31,520.00,521.00,521.00,-17.00,1,11963
10:15:31,520.00,521.00,521.00,-17.00,16,11962
10:15:31,520.00,521.00,521.00,-17.00,29,11946
10:15:31,520.00,521.00,521.00,-17.00,1,11917
10:15:31,520.00,521.00,521.00,-17.00,8,11916
10:15:31,520.00,521.00,521.00,-17.00,1,11908
10:15:31,520.00,521.00,521.00,-17.00,1,11907
10:15:31,520.00,521.00,521.00,-17.00,1,11906
10:15:31,520.00,521.00,521.00,-17.00,1,11905
10:15:31,520.00,521.00,521.00,-17.00,3,11904
10:15:31,520.00,521.00,521.00,-17.00,29,11901
10:15:31,520.00,521.00,521.00,-17.00,1,11872
10:15:31,520.00,521.00,521.00,-17.00,16,11871
10:15:31,520.00,521.00,521.00,-17.00,1,11855
10:15:30,520.00,521.00,521.00,-17.00,1,11854
10:15:30,520.00,521.00,521.00,-17.00,29,11853
10:15:30,520.00,521.00,521.00,-17.00,16,11824
10:15:30,520.00,521.00,521.00,-17.00,29,11808
10:15:30,520.00,521.00,521.00,-17.00,1,11779
10:15:30,520.00,521.00,521.00,-17.00,6,11778
10:15:30,520.00,521.00,521.00,-17.00,29,11772
10:15:30,520.00,521.00,521.00,-17.00,16,11743
10:15:30,520.00,521.00,521.00,-17.00,16,11727
10:15:30,520.00,521.00,521.00,-17.00,2,11711
10:15:30,520.00,521.00,521.00,-17.00,3,11709
10:15:30,520.00,521.00,521.00,-17.00,1,11706
10:15:29,520.00,521.00,521.00,-17.00,1,11705
10:15:29,520.00,521.00,521.00,-17.00,1,11704
10:15:29,520.00,521.00,521.00,-17.00,1,11703
10:15:29,520.00,521.00,521.00,-17.00,1,11702
10:15:29,520.00,521.00,521.00,-17.00,29,11701
10:15:29,520.00,521.00,521.00,-17.00,3,11672
10:15:28,520.00,521.00,521.00,-17.00,29,11669
10:15:28,520.00,521.00,521.00,-17.00,2,11640
10:15:28,520.00,521.00,521.00,-17.00,29,11638
10:15:28,520.00,521.00,521.00,-17.00,16,11609
10:15:28,520.00,521.00,521.00,-17.00,29,11593
10:15:28,520.00,521.00,521.00,-17.00,1,11564
10:15:28,520.00,521.00,521.00,-17.00,1,11563
10:15:26,520.00,521.00,521.00,-17.00,2,11562
10:15:26,520.00,521.00,521.00,-17.00,2,11560
10:15:25,520.00,521.00,521.00,-17.00,1,11558
10:15:25,520.00,521.00,521.00,-17.00,1,11557
10:15:24,520.00,521.00,521.00,-17.00,1,11556
10:15:23,520.00,521.00,520.00,-18.00,1,11555
10:15:23,520.00,521.00,521.00,-17.00,1,11554
10:15:22,520.00,521.00,521.00,-17.00,1,11553
10:15:22,520.00,521.00,521.00,-17.00,1,11552
10:15:21,520.00,521.00,521.00,-17.00,29,11551
10:15:21,520.00,521.00,521.00,-17.00,2,11522
10:15:20,520.00,521.00,521.00,-17.00,1,11520
10:15:16,520.00,521.00,521.00,-17.00,1,11519
10:15:13,520.00,521.00,520.00,-18.00,2,11518
10:15:09,520.00,521.00,521.00,-17.00,1,11516
10:15:09,520.00,521.00,521.00,-17.00,1,11515
10:15:02,520.00,521.00,521.00,-17.00,2,11514
10:14:58,520.00,521.00,521.00,-17.00,1,11512
10:14:54,520.00,521.00,521.00,-17.00,1,11511
10:14:50,520.00,521.00,521.00,-17.00,1,11510
10:14:48,520.00,521.00,521.00,-17.00,1,11509
10:14:47,520.00,521.00,521.00,-17.00,10,11508
10:14:45,520.00,521.00,520.00,-18.00,1,11498
10:14:45,520.00,521.00,521.00,-17.00,1,11497
10:14:44,520.00,521.00,521.00,-17.00,1,11496
10:14:43,520.00,521.00,520.00,-18.00,1,11495
10:14:43,520.00,521.00,520.00,-18.00,2,11494
10:14:41,520.00,521.00,521.00,-17.00,1,11492
10:14:40,520.00,521.00,521.00,-17.00,1,11491
10:14:38,520.00,521.00,521.00,-17.00,1,11490
10:14:37,520.00,521.00,521.00,-17.00,1,11489
10:14:35,520.00,521.00,521.00,-17.00,1,11488
10:14:34,520.00,521.00,521.00,-17.00,5,11487
10:14:32,520.00,521.00,521.00,-17.00,1,11482
10:14:32,520.00,521.00,521.00,-17.00,1,11481
10:14:30,520.00,521.00,521.00,-17.00,1,11480
10:14:30,520.00,521.00,520.00,-18.00,1,11479
10:14:29,520.00,521.00,521.00,-17.00,5,11478
10:14:28,520.00,521.00,521.00,-17.00,1,11473
10:14:24,520.00,521.00,521.00,-17.00,1,11472
10:14:24,520.00,521.00,521.00,-17.00,1,11471
10:14:24,520.00,521.00,521.00,-17.00,1,11470
10:14:24,520.00,521.00,521.00,-17.00,1,11469
10:14:23,520.00,521.00,521.00,-17.00,1,11468
10:14:23,520.00,521.00,520.00,-18.00,2,11467
10:14:19,520.00,521.00,521.00,-17.00,10,11465
10:14:17,520.00,521.00,521.00,-17.00,1,11455
10:14:13,520.00,521.00,521.00,-17.00,1,11454
10:14:13,520.00,521.00,520.00,-18.00,1,11453
10:14:13,520.00,521.00,520.00,-18.00,5,11452
10:14:10,520.00,521.00,521.00,-17.00,1,11447
10:14:10,520.00,521.00,521.00,-17.00,1,11446
10:14:10,520.00,521.00,520.00,-18.00,8,11445
10:14:06,520.00,521.00,521.00,-17.00,1,11437
10:13:54,520.00,521.00,521.00,-17.00,1,11436
10:13:53,520.00,521.00,520.00,-18.00,1,11435
10:13:53,520.00,521.00,520.00,-18.00,2,11434
10:13:46,520.00,521.00,521.00,-17.00,1,11432
10:13:44,520.00,521.00,521.00,-17.00,1,11431
10:13:43,520.00,521.00,520.00,-18.00,1,11430
10:13:30,520.00,521.00,520.00,-18.00,1,11429
10:13:22,520.00,521.00,521.00,-17.00,1,11428
10:13:19,520.00,521.00,520.00,-18.00,1,11427
10:13:16,520.00,521.00,520.00,-18.00,2,11426
10:13:14,520.00,521.00,521.00,-17.00,1,11424
10:13:10,520.00,521.00,521.00,-17.00,10,11423
10:13:09,520.00,521.00,521.00,-17.00,2,11413
10:13:08,520.00,521.00,521.00,-17.00,1,11411
10:13:02,520.00,521.00,520.00,-18.00,1,11410
10:12:56,520.00,521.00,521.00,-17.00,1,11409
10:12:56,520.00,521.00,521.00,-17.00,1,11408
10:12:52,520.00,521.00,520.00,-18.00,8,11407
10:12:46,520.00,521.00,520.00,-18.00,1,11399
10:12:46,520.00,521.00,520.00,-18.00,1,11398
10:12:41,520.00,521.00,520.00,-18.00,1,11397
10:12:28,520.00,521.00,520.00,-18.00,5,11396
10:12:23,520.00,521.00,520.00,-18.00,5,11391
10:12:18,520.00,521.00,520.00,-18.00,5,11386
10:12:16,520.00,521.00,520.00,-18.00,1,11381
10:12:15,520.00,521.00,520.00,-18.00,1,11380
10:12:13,520.00,521.00,520.00,-18.00,1,11379
10:12:13,520.00,521.00,521.00,-17.00,1,11378
10:12:13,520.00,521.00,520.00,-18.00,5,11377
10:12:05,520.00,521.00,520.00,-18.00,3,11372
10:12:00,520.00,521.00,520.00,-18.00,5,11369
10:11:53,520.00,521.00,521.00,-17.00,4,11364
10:11:52,520.00,521.00,521.00,-17.00,1,11360
10:11:52,520.00,521.00,521.00,-17.00,1,11359
10:11:50,520.00,521.00,521.00,-17.00,1,11358
10:11:50,520.00,521.00,520.00,-18.00,1,11357
10:11:46,520.00,521.00,520.00,-18.00,1,11356
10:11:46,520.00,521.00,520.00,-18.00,2,11355
10:11:42,520.00,521.00,521.00,-17.00,5,11353
10:11:40,520.00,521.00,521.00,-17.00,1,11348
10:11:40,520.00,521.00,520.00,-18.00,1,11347
10:11:32,520.00,521.00,521.00,-17.00,1,11346
10:11:30,520.00,521.00,521.00,-17.00,1,11345
10:11:28,520.00,521.00,520.00,-18.00,1,11344
10:11:27,520.00,521.00,520.00,-18.00,14,11343
10:11:26,520.00,521.00,521.00,-17.00,1,11329
10:11:19,520.00,521.00,520.00,-18.00,1,11328
10:11:18,520.00,521.00,521.00,-17.00,1,11327
10:11:13,520.00,521.00,520.00,-18.00,2,11326
10:11:12,520.00,521.00,520.00,-18.00,2,11324
10:11:07,520.00,521.00,520.00,-18.00,2,11322
10:11:05,520.00,521.00,520.00,-18.00,1,11320
10:11:05,520.00,521.00,521.00,-17.00,1,11319
10:11:02,520.00,521.00,520.00,-18.00,1,11318
10:11:02,520.00,521.00,520.00,-18.00,1,11317
10:10:59,520.00,521.00,520.00,-18.00,1,11316
10:10:56,520.00,521.00,520.00,-18.00,1,11315
10:10:56,520.00,521.00,520.00,-18.00,1,11314
10:10:54,520.00,521.00,520.00,-18.00,1,11313
10:10:53,520.00,521.00,520.00,-18.00,3,11312
10:10:52,520.00,521.00,520.00,-18.00,1,11309
10:10:51,520.00,521.00,520.00,-18.00,2,11308
10:10:40,520.00,521.00,520.00,-18.00,1,11306
10:10:39,520.00,521.00,520.00,-18.00,2,11305
10:10:38,520.00,521.00,520.00,-18.00,2,11303
10:10:36,520.00,521.00,521.00,-17.00,1,11301
10:10:33,520.00,521.00,520.00,-18.00,1,11300
10:10:26,520.00,521.00,520.00,-18.00,1,11299
10:10:25,520.00,521.00,520.00,-18.00,1,11298
10:10:23,520.00,521.00,521.00,-17.00,1,11297
10:10:21,520.00,521.00,520.00,-18.00,1,11296
10:10:19,520.00,521.00,521.00,-17.00,1,11295
10:10:16,520.00,521.00,521.00,-17.00,1,11294
10:10:12,520.00,521.00,520.00,-18.00,1,11293
10:10:08,520.00,521.00,520.00,-18.00,1,11292
10:10:08,520.00,521.00,521.00,-17.00,1,11291
10:10:06,520.00,521.00,521.00,-17.00,5,11290
10:10:06,520.00,521.00,521.00,-17.00,1,11285
10:10:04,520.00,521.00,521.00,-17.00,1,11284
10:10:03,520.00,521.00,521.00,-17.00,1,11283
10:10:02,520.00,521.00,521.00,-17.00,1,11282
10:10:02,520.00,521.00,520.00,-18.00,2,11281
10:10:01,520.00,521.00,521.00,-17.00,1,11279
10:10:00,520.00,521.00,521.00,-17.00,1,11278
10:09:57,520.00,521.00,521.00,-17.00,1,11277
10:09:57,520.00,521.00,521.00,-17.00,1,11276
10:09:55,520.00,521.00,520.00,-18.00,3,11275
10:09:55,521.00,522.00,521.00,-17.00,24,11272
10:09:55,521.00,522.00,521.00,-17.00,4,11248
10:09:55,521.00,522.00,521.00,-17.00,64,11244
10:09:54,521.00,522.00,521.00,-17.00,1,11180
10:09:54,521.00,522.00,521.00,-17.00,84,11179
10:09:53,521.00,522.00,521.00,-17.00,5,11095
10:09:52,521.00,522.00,521.00,-17.00,1,11090
10:09:49,521.00,522.00,522.00,-16.00,2,11089
10:09:49,521.00,522.00,521.00,-17.00,1,11087
10:09:41,521.00,522.00,521.00,-17.00,1,11086
10:09:39,521.00,522.00,521.00,-17.00,3,11085
10:09:38,521.00,522.00,521.00,-17.00,1,11082
10:09:37,521.00,522.00,521.00,-17.00,1,11081
10:09:31,521.00,522.00,521.00,-17.00,1,11080
10:09:23,521.00,522.00,521.00,-17.00,3,11079
10:09:20,521.00,522.00,522.00,-16.00,1,11076
10:09:16,521.00,522.00,521.00,-17.00,1,11075
10:09:14,521.00,522.00,522.00,-16.00,1,11074
10:09:14,521.00,522.00,521.00,-17.00,1,11073
10:09:14,521.00,522.00,521.00,-17.00,1,11072
10:09:14,521.00,522.00,521.00,-17.00,1,11071
10:09:13,521.00,522.00,521.00,-17.00,1,11070
10:09:12,521.00,522.00,521.00,-17.00,1,11069
10:09:12,521.00,522.00,521.00,-17.00,1,11068
10:09:12,521.00,522.00,521.00,-17.00,1,11067
10:09:12,521.00,522.00,521.00,-17.00,1,11066
10:09:11,521.00,522.00,521.00,-17.00,12,11065
10:09:11,521.00,522.00,521.00,-17.00,1,11053
10:09:09,521.00,522.00,521.00,-17.00,2,11052
10:09:08,521.00,522.00,521.00,-17.00,41,11050
10:09:06,521.00,522.00,521.00,-17.00,1,11009
10:09:03,521.00,522.00,521.00,-17.00,8,11008
10:09:00,521.00,522.00,521.00,-17.00,2,11000
10:08:59,521.00,522.00,521.00,-17.00,2,10998
10:08:51,521.00,522.00,521.00,-17.00,1,10996
10:08:51,521.00,522.00,521.00,-17.00,2,10995
10:08:46,521.00,522.00,522.00,-16.00,2,10993
10:08:45,521.00,522.00,521.00,-17.00,1,10991
10:08:44,521.00,522.00,521.00,-17.00,1,10990
10:08:43,521.00,522.00,521.00,-17.00,3,10989
10:08:37,521.00,522.00,521.00,-17.00,2,10986
10:08:37,521.00,522.00,521.00,-17.00,1,10984
10:08:36,521.00,522.00,521.00,-17.00,4,10983
10:08:22,521.00,522.00,521.00,-17.00,1,10979
10:08:21,521.00,522.00,521.00,-17.00,2,10978
10:08:17,521.00,522.00,521.00,-17.00,1,10976
10:08:15,521.00,522.00,521.00,-17.00,2,10975
10:08:15,521.00,522.00,521.00,-17.00,4,10973
10:08:09,521.00,522.00,521.00,-17.00,1,10969
10:08:08,521.00,522.00,522.00,-16.00,1,10968
10:08:07,521.00,522.00,521.00,-17.00,6,10967
10:08:04,521.00,522.00,522.00,-16.00,1,10961
10:08:03,521.00,522.00,521.00,-17.00,5,10960
10:08:03,521.00,522.00,521.00,-17.00,3,10955
10:08:01,521.00,522.00,522.00,-16.00,20,10952
10:07:50,521.00,522.00,522.00,-16.00,1,10932
10:07:48,521.00,522.00,521.00,-17.00,1,10931
10:07:48,521.00,522.00,521.00,-17.00,5,10930
10:07:44,521.00,522.00,522.00,-16.00,2,10925
10:07:44,521.00,522.00,521.00,-17.00,1,10923
10:07:43,521.00,522.00,521.00,-17.00,1,10922
10:07:39,521.00,522.00,521.00,-17.00,2,10921
10:07:37,521.00,522.00,521.00,-17.00,20,10919
10:07:36,521.00,522.00,522.00,-16.00,1,10899
10:07:35,521.00,522.00,521.00,-17.00,1,10898
10:07:26,521.00,522.00,522.00,-16.00,1,10897
10:07:23,521.00,522.00,521.00,-17.00,3,10896
10:07:18,521.00,522.00,521.00,-17.00,1,10893
10:07:15,521.00,522.00,521.00,-17.00,2,10892
10:07:15,521.00,522.00,521.00,-17.00,1,10890
10:07:13,521.00,522.00,522.00,-16.00,1,10889
10:07:11,521.00,522.00,521.00,-17.00,1,10888
10:07:11,521.00,522.00,521.00,-17.00,1,10887
10:07:10,521.00,522.00,521.00,-17.00,1,10886
10:07:10,521.00,522.00,521.00,-17.00,1,10885
10:07:09,521.00,522.00,521.00,-17.00,1,10884
10:07:08,521.00,522.00,521.00,-17.00,1,10883
10:07:08,521.00,522.00,521.00,-17.00,2,10882
10:07:07,521.00,522.00,521.00,-17.00,1,10880
10:07:07,521.00,522.00,521.00,-17.00,1,10879
10:07:06,521.00,522.00,521.00,-17.00,6,10878
10:07:06,521.00,522.00,521.00,-17.00,3,10872
10:07:06,521.00,522.00,521.00,-17.00,1,10869
10:07:06,521.00,522.00,521.00,-17.00,1,10868
10:07:06,521.00,522.00,521.00,-17.00,6,10867
10:07:05,521.00,522.00,521.00,-17.00,10,10861
10:07:04,521.00,522.00,521.00,-17.00,8,10851
10:07:01,521.00,522.00,521.00,-17.00,1,10843
10:06:57,521.00,522.00,521.00,-17.00,1,10842
10:06:51,521.00,522.00,521.00,-17.00,100,10841
10:06:49,521.00,522.00,522.00,-16.00,1,10741
10:06:46,521.00,522.00,521.00,-17.00,1,10740
10:06:43,521.00,522.00,521.00,-17.00,1,10739
10:06:43,521.00,522.00,521.00,-17.00,2,10738
10:06:42,521.00,522.00,521.00,-17.00,4,10736
10:06:39,521.00,522.00,521.00,-17.00,2,10732
10:06:35,521.00,522.00,521.00,-17.00,1,10730
10:06:29,521.00,522.00,522.00,-16.00,1,10729
10:06:28,521.00,522.00,521.00,-17.00,1,10728
10:06:23,521.00,522.00,521.00,-17.00,2,10727
10:06:15,521.00,522.00,522.00,-16.00,1,10725
10:06:10,521.00,522.00,522.00,-16.00,1,10724
10:06:07,521.00,522.00,521.00,-17.00,1,10723
10:06:02,521.00,522.00,522.00,-16.00,1,10722
10:06:01,521.00,522.00,521.00,-17.00,1,10721
10:05:56,521.00,522.00,521.00,-17.00,32,10720
10:05:51,521.00,522.00,521.00,-17.00,2,10688
10:05:49,521.00,522.00,521.00,-17.00,2,10686
10:05:43,521.00,522.00,522.00,-16.00,1,10684
10:05:35,521.00,522.00,521.00,-17.00,1,10683
10:05:33,521.00,522.00,522.00,-16.00,1,10682
10:05:29,521.00,522.00,521.00,-17.00,2,10681
10:05:21,521.00,522.00,522.00,-16.00,4,10679
10:05:21,521.00,522.00,522.00,-16.00,1,10675
10:05:21,521.00,522.00,522.00,-16.00,1,10674
10:05:14,521.00,522.00,522.00,-16.00,1,10673
10:05:13,521.00,522.00,521.00,-17.00,1,10672
10:05:13,521.00,522.00,521.00,-17.00,1,10671
10:05:11,521.00,522.00,522.00,-16.00,8,10670
10:05:02,521.00,522.00,522.00,-16.00,1,10662
10:04:56,521.00,522.00,522.00,-16.00,1,10661
10:04:56,521.00,522.00,521.00,-17.00,1,10660
10:04:56,521.00,522.00,521.00,-17.00,2,10659
10:04:51,521.00,522.00,522.00,-16.00,1,10657
10:04:50,521.00,522.00,521.00,-17.00,2,10656
10:04:49,521.00,522.00,521.00,-17.00,10,10654
10:04:45,521.00,522.00,521.00,-17.00,7,10644
10:04:43,521.00,522.00,521.00,-17.00,2,10637
10:04:40,521.00,522.00,522.00,-16.00,1,10635
10:04:34,521.00,522.00,521.00,-17.00,1,10634
10:04:29,521.00,522.00,521.00,-17.00,1,10633
10:04:25,521.00,522.00,521.00,-17.00,1,10632
10:04:24,521.00,522.00,521.00,-17.00,6,10631
10:04:21,521.00,522.00,521.00,-17.00,1,10625
10:04:17,521.00,522.00,522.00,-16.00,1,10624
10:04:16,521.00,522.00,521.00,-17.00,3,10623
10:04:12,521.00,522.00,521.00,-17.00,1,10620
10:04:11,521.00,522.00,521.00,-17.00,4,10619
10:04:11,521.00,522.00,521.00,-17.00,1,10615
10:04:11,521.00,522.00,521.00,-17.00,4,10614
10:04:10,521.00,522.00,521.00,-17.00,20,10610
10:04:06,521.00,522.00,521.00,-17.00,5,10590
10:04:03,521.00,522.00,521.00,-17.00,1,10585
10:03:48,521.00,522.00,521.00,-17.00,17,10584
10:03:46,521.00,522.00,521.00,-17.00,10,10567
10:03:44,521.00,522.00,522.00,-16.00,1,10557
10:03:43,521.00,522.00,521.00,-17.00,1,10556
10:03:37,521.00,522.00,521.00,-17.00,10,10555
10:03:36,521.00,522.00,521.00,-17.00,1,10545
10:03:32,521.00,522.00,521.00,-17.00,1,10544
10:03:30,521.00,522.00,522.00,-16.00,1,10543
10:03:27,521.00,522.00,522.00,-16.00,1,10542
10:03:26,521.00,522.00,522.00,-16.00,1,10541
10:03:25,521.00,522.00,521.00,-17.00,1,10540
10:03:24,521.00,522.00,521.00,-17.00,10,10539
10:03:23,521.00,522.00,521.00,-17.00,1,10529
10:03:19,521.00,522.00,521.00,-17.00,2,10528
10:03:18,521.00,522.00,521.00,-17.00,1,10526
10:03:16,521.00,522.00,521.00,-17.00,1,10525
10:03:14,521.00,522.00,521.00,-17.00,2,10524
10:03:14,521.00,522.00,521.00,-17.00,1,10522
10:03:13,521.00,522.00,521.00,-17.00,10,10521
10:03:10,521.00,522.00,522.00,-16.00,2,10511
10:03:09,521.00,522.00,521.00,-17.00,2,10509
10:03:08,521.00,522.00,521.00,-17.00,10,10507
10:03:04,521.00,522.00,521.00,-17.00,1,10497
10:03:03,521.00,522.00,521.00,-17.00,1,10496
10:03:01,521.00,522.00,521.00,-17.00,1,10495
10:03:01,521.00,522.00,521.00,-17.00,1,10494
10:03:01,521.00,522.00,522.00,-16.00,1,10493
10:03:00,521.00,522.00,522.00,-16.00,1,10492
10:02:52,521.00,522.00,521.00,-17.00,1,10491
10:02:51,521.00,522.00,522.00,-16.00,1,10490
10:02:46,521.00,522.00,522.00,-16.00,2,10489
10:02:45,521.00,522.00,522.00,-16.00,1,10487
10:02:45,521.00,522.00,521.00,-17.00,1,10486
10:02:44,521.00,522.00,521.00,-17.00,5,10485
10:02:44,521.00,522.00,521.00,-17.00,1,10480
10:02:44,521.00,522.00,521.00,-17.00,91,10479
10:02:44,521.00,522.00,521.00,-17.00,3,10388
10:02:44,521.00,522.00,521.00,-17.00,1,10385
10:02:44,521.00,522.00,521.00,-17.00,1,10384
10:02:44,521.00,522.00,521.00,-17.00,4,10383
10:02:44,521.00,522.00,521.00,-17.00,19,10379
10:02:42,521.00,522.00,522.00,-16.00,1,10360
10:02:37,521.00,522.00,522.00,-16.00,3,10359
10:02:35,521.00,522.00,521.00,-17.00,1,10356
10:02:30,521.00,522.00,521.00,-17.00,1,10355
10:02:29,521.00,522.00,522.00,-16.00,1,10354
10:02:28,521.00,522.00,522.00,-16.00,1,10353
10:02:25,521.00,522.00,522.00,-16.00,1,10352
10:02:24,521.00,522.00,522.00,-16.00,1,10351
10:02:22,521.00,522.00,521.00,-17.00,1,10350
10:02:21,521.00,522.00,522.00,-16.00,1,10349
10:02:20,521.00,522.00,522.00,-16.00,1,10348
10:02:08,521.00,522.00,522.00,-16.00,1,10347
10:02:04,521.00,522.00,521.00,-17.00,1,10346
10:02:03,521.00,522.00,522.00,-16.00,1,10345
10:01:59,521.00,522.00,522.00,-16.00,1,10344
10:01:58,521.00,522.00,522.00,-16.00,2,10343
10:01:55,521.00,522.00,522.00,-16.00,1,10341
10:01:54,521.00,522.00,522.00,-16.00,1,10340
10:01:49,521.00,522.00,522.00,-16.00,2,10339
10:01:48,521.00,522.00,522.00,-16.00,1,10337
10:01:47,521.00,522.00,522.00,-16.00,1,10336
10:01:45,521.00,522.00,522.00,-16.00,1,10335
10:01:41,521.00,522.00,522.00,-16.00,1,10334
10:01:41,521.00,522.00,521.00,-17.00,95,10333
10:01:40,522.00,523.00,522.00,-16.00,7,10238
10:01:39,522.00,523.00,522.00,-16.00,1,10231
10:01:39,522.00,523.00,522.00,-16.00,5,10230
10:01:39,522.00,523.00,522.00,-16.00,6,10225
10:01:39,522.00,523.00,522.00,-16.00,13,10219
10:01:39,522.00,523.00,522.00,-16.00,47,10206
10:01:39,522.00,523.00,522.00,-16.00,1,10159
10:01:39,522.00,523.00,522.00,-16.00,20,10158
10:01:39,522.00,523.00,522.00,-16.00,2,10138
10:01:39,522.00,523.00,522.00,-16.00,26,10136
10:01:39,522.00,523.00,522.00,-16.00,16,10110
10:01:35,522.00,523.00,522.00,-16.00,1,10094
10:01:34,522.00,523.00,522.00,-16.00,1,10093
10:01:34,522.00,523.00,522.00,-16.00,2,10092
10:01:33,522.00,523.00,522.00,-16.00,1,10090
10:01:33,522.00,523.00,522.00,-16.00,8,10089
10:01:30,522.00,523.00,522.00,-16.00,1,10081
10:01:30,522.00,523.00,522.00,-16.00,1,10080
10:01:26,522.00,523.00,522.00,-16.00,2,10079
10:01:26,522.00,523.00,522.00,-16.00,1,10077
10:01:26,522.00,523.00,522.00,-16.00,4,10076
10:01:26,522.00,523.00,522.00,-16.00,95,10072
10:01:25,522.00,523.00,522.00,-16.00,6,9977
10:01:24,522.00,523.00,522.00,-16.00,1,9971
10:01:24,522.00,523.00,522.00,-16.00,35,9970
10:01:24,522.00,523.00,522.00,-16.00,7,9935
10:01:24,522.00,523.00,522.00,-16.00,11,9928
10:01:24,522.00,523.00,522.00,-16.00,55,9917
10:01:24,522.00,523.00,522.00,-16.00,4,9862
10:01:24,522.00,523.00,522.00,-16.00,22,9858
10:01:24,522.00,523.00,522.00,-16.00,1,9836
10:01:24,522.00,523.00,522.00,-16.00,7,9835
10:01:24,522.00,523.00,522.00,-16.00,1,9828
10:01:24,522.00,523.00,522.00,-16.00,11,9827
10:01:24,522.00,523.00,522.00,-16.00,1,9816
10:01:17,522.00,523.00,522.00,-16.00,1,9815
10:01:11,522.00,523.00,522.00,-16.00,3,9814
10:01:11,522.00,523.00,522.00,-16.00,1,9811
10:01:05,522.00,523.00,523.00,-15.00,1,9810
10:01:03,522.00,523.00,522.00,-16.00,1,9809
10:00:59,522.00,523.00,522.00,-16.00,1,9808
10:00:58,522.00,523.00,522.00,-16.00,1,9807
10:00:56,522.00,523.00,522.00,-16.00,3,9806
10:00:47,522.00,523.00,522.00,-16.00,1,9803
10:00:45,522.00,523.00,522.00,-16.00,1,9802
10:00:44,522.00,523.00,522.00,-16.00,1,9801
10:00:41,522.00,523.00,522.00,-16.00,5,9800
10:00:32,522.00,523.00,522.00,-16.00,1,9795
10:00:32,522.00,523.00,522.00,-16.00,1,9794
10:00:29,522.00,523.00,523.00,-15.00,1,9793
